Play_num,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,unique_ID,event_gameID_timenum,HOMEDESCRIPTION,PLAYER1_NAME,PLAYER1_TEAM,PCTIMESTRING,PERIOD,VISITORDESCRIPTION,Score,Score_Margin,OT Game,Home_Win,time_decimals,timenum,scoremargin>10,Timeout,home_time_dummy,visitor_time_dummy,Play_after_timeout,PLAYER1_NAME,Shot Type,Makes,Base Points,Points,FT Made,PLAYER1_TEAM,Distance,Block,Steal,Defensive Player,Defensive Player Team,,,,
446,79,2,620,21800967,446-21800967,21800967-121-2,,Tim Hardaway Jr.,DAL,02:01,4,MISS Hardaway Jr. 27' 3PT Pullup Jump Shot,117 - 122,5,No,1,0.084,121,No,0,0,0,,Tim Hardaway Jr.,3 PT Shot,,0,0,,DAL,27,,,,,,,,
447,0,4,621,21800967,447-21800967,21800967-118-4,Satoransky REBOUND (Off:4 Def:4),Tomas Satoransky,WAS,01:58,4,,117 - 122,5,No,1,0.0819,118,No,0,0,0,,Tomas Satoransky,,,0,0,,WAS,,,,,,,,,
448,41,1,622,21800967,448-21800967,21800967-116-1,Beal 2' Running Layup (29 PTS) (Satoransky 11 AST),Bradley Beal,WAS,01:56,4,,117 - 124,7,No,1,0.0806,116,No,0,0,0,,Bradley Beal,Layup,,2,2,,WAS,2,,,,,,,,
449,2,6,624,21800967,449-21800967,21800967-116-6,,Tim Hardaway Jr.,DAL,01:56,4,Hardaway Jr. S.FOUL (P4.T2) (N.Buchert),117 - 124,7,No,1,0.0806,116,No,0,0,0,,Tim Hardaway Jr.,,,0,0,,DAL,,,,,,,,,
450,10,3,626,21800967,450-21800967,21800967-116-3,Beal Free Throw 1 of 1 (30 PTS),Bradley Beal,WAS,01:56,4,,117 - 125,8,No,1,0.0806,116,No,0,0,0,,Bradley Beal,Free Throw,,1,1,,WAS,19,,,,,,,,
451,101,2,627,21800967,451-21800967,21800967-107-2,,Luka Doncic,DAL,01:47,4,MISS Doncic 17' Driving Floating Jump Shot,117 - 125,8,No,1,0.0743,107,No,0,0,0,,Luka Doncic,Jump Shot,,0,0,,DAL,17,,,,,,,,
452,0,4,628,21800967,452-21800967,21800967-106-4,,Luka Doncic,DAL,01:46,4,Doncic REBOUND (Off:3 Def:8),117 - 125,8,No,1,0.0736,106,No,0,0,0,,Luka Doncic,,,0,0,,DAL,,,,,,,,,
453,97,2,636,21800967,453-21800967,21800967-106-2,,Luka Doncic,DAL,01:46,4,MISS Doncic 2' Tip Layup Shot,117 - 125,8,No,1,0.0736,106,No,0,0,0,,Luka Doncic,Layup,,0,0,,DAL,2,,,,,,,,
454,0,4,637,21800967,454-21800967,21800967-105-4,Parker REBOUND (Off:1 Def:7),Jabari Parker,WAS,01:45,4,,117 - 125,8,No,1,0.0729,105,No,0,0,0,,Jabari Parker,,,0,0,,WAS,,,,,,,,,
455,1,2,629,21800967,455-21800967,21800967-84-2,MISS Satoransky 27' 3PT Jump Shot,Tomas Satoransky,WAS,01:24,4,,117 - 125,8,No,1,0.0583,84,No,0,0,0,,Tomas Satoransky,3 PT Shot,,0,0,,WAS,27,,,,,,,,
456,0,4,630,21800967,456-21800967,21800967-80-4,Parker REBOUND (Off:2 Def:7),Jabari Parker,WAS,01:20,4,,117 - 125,8,No,1,0.0556,80,No,0,0,0,,Jabari Parker,,,0,0,,WAS,,,,,,,,,
457,43,1,631,21800967,457-21800967,21800967-72-1,Parker 2' Alley Oop Layup (20 PTS) (Beal 8 AST),Jabari Parker,WAS,01:12,4,,117 - 127,10,No,1,0.05,72,No,0,0,0,,Jabari Parker,Layup,,2,2,,WAS,2,,,,,,,,
458,1,9,633,21800967,458-21800967,21800967-72-9,,,,01:12,4,Mavericks Timeout: Regular (Reg.7 Short 0),117 - 127,10,No,1,0.05,72,No,1,0,1,,,,,0,0,,,,,,,,,,,
459,75,1,634,21800967,459-21800967,21800967-67-1,,Luka Doncic,DAL,01:07,4,Doncic  Driving Finger Roll Layup (31 PTS),119 - 127,8,No,1,0.0465,67,No,0,0,0,Layup,Luka Doncic,Layup,,-2,-2,,DAL,1,,,,,,,,
460,1,9,635,21800967,460-21800967,21800967-55-9,WIZARDS Timeout: Regular (Full 6 Short 0),,,00:55,4,,119 - 127,8,No,1,0.0382,55,No,1,1,0,,,,,0,0,,,,,,,,,,,
461,11,5,645,21800967,461-21800967,21800967-43-5,WIZARDS Turnover: Shot Clock (T#13),,,00:43,4,,119 - 127,8,No,1,0.0299,43,No,0,0,0,Turnover,,,,0,0,,,,,,,,,,,
462,1,18,640,21800967,462-21800967,21800967-43-18,,,,00:43,4,,119 - 127,8,No,1,0.0299,43,No,0,0,0,,,,,0,0,,,,,,,,,,,
463,5,1,641,21800967,463-21800967,21800967-33-1,,Tim Hardaway Jr.,DAL,00:33,4,Hardaway Jr. 2' Layup (17 PTS) (Doncic 6 AST),121 - 127,6,No,1,0.0229,33,No,0,0,0,,Tim Hardaway Jr.,Layup,,-2,-2,,DAL,2,,,,,,,,
464,6,6,642,21800967,464-21800967,21800967-33-6,,Jalen Brunson,DAL,00:33,4,Brunson AWAY.FROM.PLAY.FOUL (P3.PN) (L.Wood),121 - 127,6,No,1,0.0229,33,No,0,0,0,,Jalen Brunson,,,0,0,,DAL,,,,,,,,,
465,1,18,644,21800967,465-21800967,21800967-33-18,,,,00:33,4,,121 - 127,6,No,1,0.0229,33,No,0,0,0,,,,,0,0,,,,,,,,,,,
466,10,3,647,21800967,466-21800967,21800967-33-3,Satoransky Free Throw 1 of 1 (12 PTS),Tomas Satoransky,WAS,00:33,4,,121 - 128,7,No,1,0.0229,33,No,0,0,0,,Tomas Satoransky,Free Throw,,1,1,,WAS,19,,,,,,,,
467,28,6,648,21800967,467-21800967,21800967-31-6,,Luka Doncic,DAL,00:31,4,Doncic Personal Take Foul (P3.PN) (T.Brothers),121 - 128,7,No,1,0.0215,31,No,0,0,0,,Luka Doncic,,,0,0,,DAL,,,,,,,,,
468,11,3,651,21800967,468-21800967,21800967-31-3,Ariza Free Throw 1 of 2 (21 PTS),Trevor Ariza,WAS,00:31,4,,121 - 129,8,No,1,0.0215,31,No,0,0,0,,Trevor Ariza,Free Throw,,1,1,,WAS,19,,,,,,,,
469,12,3,652,21800967,469-21800967,21800967-31-3,Ariza Free Throw 2 of 2 (22 PTS),Trevor Ariza,WAS,00:31,4,,121 - 130,9,No,1,0.0215,31,No,0,0,0,,Trevor Ariza,Free Throw,,1,1,,WAS,19,,,,,,,,
470,43,1,653,21800967,470-21800967,21800967-24-1,,Dwight Powell,DAL,00:24,4,Powell 2' Alley Oop Layup (26 PTS) (Doncic 7 AST),123 - 130,7,No,1,0.0167,24,No,0,0,0,,Dwight Powell,Layup,,-2,-2,,DAL,2,,,,,,,,
471,28,6,655,21800967,471-21800967,21800967-23-6,,Tim Hardaway Jr.,DAL,00:23,4,Hardaway Jr. Personal Take Foul (P5.PN) (L.Wood),123 - 130,7,No,1,0.016,23,No,0,0,0,,Tim Hardaway Jr.,,,0,0,,DAL,,,,,,,,,
472,11,3,657,21800967,472-21800967,21800967-23-3,Satoransky Free Throw 1 of 2 (13 PTS),Tomas Satoransky,WAS,00:23,4,,123 - 131,8,No,1,0.016,23,No,0,0,0,,Tomas Satoransky,Free Throw,,1,1,,WAS,19,,,,,,,,
473,12,3,658,21800967,473-21800967,21800967-23-3,Satoransky Free Throw 2 of 2 (14 PTS),Tomas Satoransky,WAS,00:23,4,,123 - 132,9,No,1,0.016,23,No,0,0,0,,Tomas Satoransky,Free Throw,,1,1,,WAS,19,,,,,,,,
474,0,13,659,21800967,474-21800967,21800967-0-13,,,,00:00,4,,123 - 132,9,No,1,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
439,1,1,636,21800968,439-21800968,21800968-176-1,,Davis Bertans,SAS,02:56,4,Bertans  3PT Jump Shot (12 PTS) (White 8 AST),103 - 96,-7,No,0,0.1222,176,No,0,0,0,,Davis Bertans,3 PT Shot,,0,0,,SAS,23,,,,,,,,
440,73,2,638,21800968,440-21800968,21800968-162-2,MISS Young 1' Driving Reverse Layup,Trae Young,ATL,02:42,4,White BLOCK (6 BLK),103 - 96,-7,No,0,0.1125,162,No,0,0,0,,Trae Young,Layup,,0,0,,ATL,1,,,,,,,,
441,0,4,640,21800968,441-21800968,21800968-159-4,Young REBOUND (Off:2 Def:3),Trae Young,ATL,02:39,4,,103 - 96,-7,No,0,0.1104,159,No,0,0,0,,Trae Young,,,0,0,,ATL,,,,,,,,,
442,1,6,641,21800968,442-21800968,21800968-157-6,,Derrick White,SAS,02:37,4,White P.FOUL (P4.PN) (S.Foster),103 - 96,-7,No,0,0.109,157,No,0,0,0,,Derrick White,,,0,0,,SAS,,,,,,,,,
443,11,3,643,21800968,443-21800968,21800968-157-3,Young Free Throw 1 of 2 (19 PTS),Trae Young,ATL,02:37,4,,103 - 97,-6,No,0,0.109,157,No,0,0,0,,Trae Young,Free Throw,,1,1,,ATL,19,,,,,,,,
444,12,3,647,21800968,444-21800968,21800968-157-3,Young Free Throw 2 of 2 (20 PTS),Trae Young,ATL,02:37,4,,103 - 98,-5,No,0,0.109,157,No,0,0,0,,Trae Young,Free Throw,,1,1,,ATL,19,,,,,,,,
445,0,8,646,21800968,445-21800968,21800968-157-8,SUB: Carter FOR Len,Alex Len,ATL,02:37,4,,103 - 98,-5,No,0,0.109,157,No,0,0,0,,Alex Len,,,0,0,,ATL,,,,,,,,,
446,80,2,648,21800968,446-21800968,21800968-139-2,,Derrick White,SAS,02:19,4,MISS White 18' Step Back Jump Shot,103 - 98,-5,No,0,0.0965,139,No,0,0,0,,Derrick White,Jump Shot,,0,0,,SAS,18,,,,,,,,
447,0,4,649,21800968,447-21800968,21800968-135-4,Young REBOUND (Off:2 Def:4),Trae Young,ATL,02:15,4,,103 - 98,-5,No,0,0.0938,135,No,0,0,0,,Trae Young,,,0,0,,ATL,,,,,,,,,
448,6,1,650,21800968,448-21800968,21800968-131-1,Young 1' Driving Layup (22 PTS),Trae Young,ATL,02:11,4,,103 - 100,-3,No,0,0.091,131,No,0,0,0,,Trae Young,Layup,,2,2,,ATL,1,,,,,,,,
449,2,6,651,21800968,449-21800968,21800968-131-6,,Davis Bertans,SAS,02:11,4,Bertans S.FOUL (P2.PN) (A.Moyer-Gleich),103 - 100,-3,No,0,0.091,131,No,0,0,0,,Davis Bertans,,,0,0,,SAS,,,,,,,,,
450,0,8,653,21800968,450-21800968,21800968-131-8,SUB: Huerter FOR Bazemore,Kent Bazemore,ATL,02:11,4,,103 - 100,-3,No,0,0.091,131,No,0,0,0,,Kent Bazemore,,,0,0,,ATL,,,,,,,,,
451,10,3,655,21800968,451-21800968,21800968-131-3,MISS Young Free Throw 1 of 1,Trae Young,ATL,02:11,4,,103 - 100,-3,No,0,0.091,131,No,0,0,0,,Trae Young,Free Throw,,0,0,,ATL,19,,,,,,,,
452,0,4,656,21800968,452-21800968,21800968-128-4,,Rudy Gay,SAS,02:08,4,Gay REBOUND (Off:1 Def:9),103 - 100,-3,No,0,0.0889,128,No,0,0,0,,Rudy Gay,,,0,0,,SAS,,,,,,,,,
453,47,1,657,21800968,453-21800968,21800968-111-1,,LaMarcus Aldridge,SAS,01:51,4,Aldridge 11' Turnaround Jump Shot (29 PTS),105 - 100,-5,No,0,0.0771,111,No,0,0,0,,LaMarcus Aldridge,Jump Shot,,-2,-2,,SAS,11,,,,,,,,
454,2,6,658,21800968,454-21800968,21800968-111-6,Carter S.FOUL (P4.T1) (A.Moyer-Gleich),Vince Carter,ATL,01:51,4,,105 - 100,-5,No,0,0.0771,111,No,0,0,0,,Vince Carter,,,0,0,,ATL,,,,,,,,,
455,10,3,660,21800968,455-21800968,21800968-111-3,,LaMarcus Aldridge,SAS,01:51,4,Aldridge Free Throw 1 of 1 (30 PTS),106 - 100,-6,No,0,0.0771,111,No,0,0,0,,LaMarcus Aldridge,Free Throw,,-1,-1,,SAS,19,,,,,,,,
456,6,2,661,21800968,456-21800968,21800968-103-2,MISS Young 1' Driving Layup,Trae Young,ATL,01:43,4,Aldridge BLOCK (1 BLK),106 - 100,-6,No,0,0.0715,103,No,0,0,0,,Trae Young,Layup,,0,0,,ATL,1,,,,,,,,
457,0,4,663,21800968,457-21800968,21800968-100-4,,LaMarcus Aldridge,SAS,01:40,4,Aldridge REBOUND (Off:2 Def:7),106 - 100,-6,No,0,0.0694,100,No,0,0,0,,LaMarcus Aldridge,,,0,0,,SAS,,,,,,,,,
458,73,1,664,21800968,458-21800968,21800968-92-1,,DeMar DeRozan,SAS,01:32,4,DeRozan 1' Driving Reverse Layup (14 PTS),108 - 100,-8,No,0,0.0639,92,No,0,0,0,,DeMar DeRozan,Layup,,-2,-2,,SAS,1,,,,,,,,
459,6,2,665,21800968,459-21800968,21800968-79-2,MISS Young 5' Driving Layup,Trae Young,ATL,01:19,4,Aldridge BLOCK (2 BLK),108 - 100,-8,No,0,0.0549,79,No,0,0,0,,Trae Young,Layup,,0,0,,ATL,5,,,,,,,,
460,0,4,667,21800968,460-21800968,21800968-79-4,HAWKS Rebound,,,01:19,4,,108 - 100,-8,No,0,0.0549,79,No,0,0,0,,,,,0,0,,,,,,,,,,,
461,1,5,669,21800968,461-21800968,21800968-70-5,Young Bad Pass Turnover (P2.T14),Trae Young,ATL,01:10,4,Aldridge STEAL (1 STL),108 - 100,-8,No,0,0.0486,70,No,0,0,0,,Trae Young,,,0,0,,ATL,,,,,,,,,
462,1,2,671,21800968,462-21800968,21800968-66-2,,Davis Bertans,SAS,01:06,4,MISS Bertans 24' 3PT Jump Shot,108 - 100,-8,No,0,0.0458,66,No,0,0,0,,Davis Bertans,3 PT Shot,,0,0,,SAS,24,,,,,,,,
463,0,4,672,21800968,463-21800968,21800968-62-4,Collins REBOUND (Off:3 Def:7),John Collins,ATL,01:02,4,,108 - 100,-8,No,0,0.0431,62,No,0,0,0,,John Collins,,,0,0,,ATL,,,,,,,,,
464,58,1,673,21800968,464-21800968,21800968-53-1,Collins 7' Turnaround Hook Shot (18 PTS),John Collins,ATL,00:53,4,,108 - 102,-6,No,0,0.0368,53,No,0,0,0,,John Collins,Hook Shot,,2,2,,ATL,7,,,,,,,,
465,5,1,674,21800968,465-21800968,21800968-36-1,,LaMarcus Aldridge,SAS,00:36,4,Aldridge 2' Layup (32 PTS) (White 9 AST),110 - 102,-8,No,0,0.025,36,No,0,0,0,,LaMarcus Aldridge,Layup,,-2,-2,,SAS,2,,,,,,,,
466,1,9,676,21800968,466-21800968,21800968-36-9,HAWKS Timeout: Regular (Full 5 Short 0),,,00:36,4,,110 - 102,-8,No,0,0.025,36,No,1,1,0,,,,,0,0,,,,,,,,,,,
467,0,8,677,21800968,467-21800968,21800968-36-8,SUB: Len FOR Collins,John Collins,ATL,00:36,4,,110 - 102,-8,No,0,0.025,36,No,0,0,0,,John Collins,,,0,0,,ATL,,,,,,,,,
468,3,1,679,21800968,468-21800968,21800968-34-1,Len 11' Hook Shot (11 PTS) (Carter 3 AST),Alex Len,ATL,00:34,4,,110 - 104,-6,No,0,0.0236,34,No,0,0,0,Hook Shot,Alex Len,Hook Shot,,2,2,,ATL,11,,,,,,,,
469,1,6,681,21800968,469-21800968,21800968-31-6,Carter P.FOUL (P5.PN) (S.Twardoski),Vince Carter,ATL,00:31,4,,110 - 104,-6,No,0,0.0215,31,No,0,0,0,,Vince Carter,,,0,0,,ATL,,,,,,,,,
470,11,3,683,21800968,470-21800968,21800968-31-3,,Derrick White,SAS,00:31,4,MISS White Free Throw 1 of 2,110 - 104,-6,No,0,0.0215,31,No,0,0,0,,Derrick White,Free Throw,,0,0,,SAS,19,,,,,,,,
471,1,4,684,21800968,471-21800968,21800968-31-4,,,,00:31,4,Spurs Rebound,110 - 104,-6,No,0,0.0215,31,No,0,0,0,,,,,0,0,,,,,,,,,,,
472,12,3,685,21800968,472-21800968,21800968-31-3,,Derrick White,SAS,00:31,4,White Free Throw 2 of 2 (18 PTS),111 - 104,-7,No,0,0.0215,31,No,0,0,0,,Derrick White,Free Throw,,-1,-1,,SAS,19,,,,,,,,
473,101,2,686,21800968,473-21800968,21800968-21-2,MISS Young 12' Driving Floating Jump Shot,Trae Young,ATL,00:21,4,,111 - 104,-7,No,0,0.0146,21,No,0,0,0,,Trae Young,Jump Shot,,0,0,,ATL,12,,,,,,,,
474,0,4,687,21800968,474-21800968,21800968-18-4,,Rudy Gay,SAS,00:18,4,Gay REBOUND (Off:1 Def:10),111 - 104,-7,No,0,0.0125,18,No,0,0,0,,Rudy Gay,,,0,0,,SAS,,,,,,,,,
475,0,13,688,21800968,475-21800968,21800968-0-13,,,,00:00,4,,111 - 104,-7,No,0,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
436,1,1,627,21800970,436-21800970,21800970-164-1,Porter Jr. 24' 3PT Jump Shot (15 PTS) (Dunn 4 AST),Otto Porter Jr.,CHI,02:44,4,,101 - 101,0,No,1,0.1139,164,No,0,0,0,,Otto Porter Jr.,3 PT Shot,,0,0,,CHI,24,,,,,,,,
437,4,6,629,21800970,437-21800970,21800970-149-6,,Ben Simmons,PHI,02:29,4,Simmons OFF.Foul (P3) (M.Davis),101 - 101,0,No,1,0.1035,149,No,0,0,0,,Ben Simmons,,,0,0,,PHI,,,,,,,,,
438,37,5,631,21800970,438-21800970,21800970-149-5,,Ben Simmons,PHI,02:29,4,Simmons Offensive Foul Turnover (P4.T14),101 - 101,0,No,1,0.1035,149,No,0,0,0,,Ben Simmons,,,0,0,,PHI,,,,,,,,,
439,1,5,632,21800970,439-21800970,21800970-133-5,LaVine Bad Pass Turnover (P2.T11),Zach LaVine,CHI,02:13,4,Simmons STEAL (3 STL),101 - 101,0,No,1,0.0924,133,No,0,0,0,,Zach LaVine,,,0,0,,CHI,,,,,,,,,
440,2,6,634,21800970,440-21800970,21800970-131-6,Porter Jr. S.FOUL (P1.PN) (J.DeRosa),Otto Porter Jr.,CHI,02:11,4,,101 - 101,0,No,1,0.091,131,No,0,0,0,,Otto Porter Jr.,,,0,0,,CHI,,,,,,,,,
441,11,3,636,21800970,441-21800970,21800970-131-3,,Tobias Harris,PHI,02:11,4,Harris Free Throw 1 of 2 (12 PTS),102 - 101,-1,No,1,0.091,131,No,0,0,0,,Tobias Harris,Free Throw,,-1,-1,,PHI,19,,,,,,,,
442,12,3,637,21800970,442-21800970,21800970-131-3,,Tobias Harris,PHI,02:11,4,Harris Free Throw 2 of 2 (13 PTS),103 - 101,-2,No,1,0.091,131,No,0,0,0,,Tobias Harris,Free Throw,,-1,-1,,PHI,19,,,,,,,,
443,1,2,638,21800970,443-21800970,21800970-118-2,MISS Dunn 14' Jump Shot,Kris Dunn,CHI,01:58,4,,103 - 101,-2,No,1,0.0819,118,No,0,0,0,,Kris Dunn,Jump Shot,,0,0,,CHI,14,,,,,,,,
444,0,4,639,21800970,444-21800970,21800970-114-4,Lopez REBOUND (Off:5 Def:4),Robin Lopez,CHI,01:54,4,,103 - 101,-2,No,1,0.0792,114,No,0,0,0,,Robin Lopez,,,0,0,,CHI,,,,,,,,,
445,2,5,640,21800970,445-21800970,21800970-113-5,Lopez Lost Ball Turnover (P4.T12),Robin Lopez,CHI,01:53,4,Butler STEAL (3 STL),103 - 101,-2,No,1,0.0785,113,No,0,0,0,,Robin Lopez,,,0,0,,CHI,,,,,,,,,
446,1,6,642,21800970,446-21800970,21800970-112-6,Markkanen P.FOUL (P4.PN) (J.DeRosa),Lauri Markkanen,CHI,01:52,4,,103 - 101,-2,No,1,0.0778,112,No,0,0,0,,Lauri Markkanen,,,0,0,,CHI,,,,,,,,,
447,11,3,644,21800970,447-21800970,21800970-112-3,,Jimmy Butler,PHI,01:52,4,Butler Free Throw 1 of 2 (19 PTS),104 - 101,-3,No,1,0.0778,112,No,0,0,0,,Jimmy Butler,Free Throw,,-1,-1,,PHI,19,,,,,,,,
448,12,3,645,21800970,448-21800970,21800970-112-3,,Jimmy Butler,PHI,01:52,4,Butler Free Throw 2 of 2 (20 PTS),105 - 101,-4,No,1,0.0778,112,No,0,0,0,,Jimmy Butler,Free Throw,,-1,-1,,PHI,19,,,,,,,,
449,63,1,646,21800970,449-21800970,21800970-104-1,LaVine 10' Fadeaway Jumper (35 PTS),Zach LaVine,CHI,01:44,4,,105 - 103,-2,No,1,0.0722,104,No,0,0,0,,Zach LaVine,Fadeaway,,2,2,,CHI,10,,,,,,,,
450,1,2,647,21800970,450-21800970,21800970-86-2,,Jimmy Butler,PHI,01:26,4,MISS Butler 26' 3PT Jump Shot,105 - 103,-2,No,1,0.0597,86,No,0,0,0,,Jimmy Butler,3 PT Shot,,0,0,,PHI,26,,,,,,,,
451,0,4,648,21800970,451-21800970,21800970-85-4,BULLS Rebound,,,01:25,4,,105 - 103,-2,No,1,0.059,85,No,0,0,0,,,,,0,0,,,,,,,,,,,
452,3,6,649,21800970,452-21800970,21800970-85-6,,Jimmy Butler,PHI,01:25,4,Butler L.B.FOUL (P1.T4) (M.Davis),105 - 103,-2,No,1,0.059,85,No,0,0,0,,Jimmy Butler,,,0,0,,PHI,,,,,,,,,
453,1,2,651,21800970,453-21800970,21800970-74-2,MISS LaVine 17' Jump Shot,Zach LaVine,CHI,01:14,4,,105 - 103,-2,No,1,0.0514,74,No,0,0,0,,Zach LaVine,Jump Shot,,0,0,,CHI,17,,,,,,,,
454,0,4,652,21800970,454-21800970,21800970-69-4,Dunn REBOUND (Off:1 Def:3),Kris Dunn,CHI,01:09,4,,105 - 103,-2,No,1,0.0479,69,No,0,0,0,,Kris Dunn,,,0,0,,CHI,,,,,,,,,
455,2,5,653,21800970,455-21800970,21800970-60-5,Markkanen Lost Ball Turnover (P4.T13),Lauri Markkanen,CHI,01:00,4,Simmons STEAL (4 STL),105 - 103,-2,No,1,0.0417,60,No,0,0,0,,Lauri Markkanen,,,0,0,,CHI,,,,,,,,,
456,40,5,655,21800970,456-21800970,21800970-58-5,,Ben Simmons,PHI,00:58,4,Simmons Out of Bounds Lost Ball Turnover (P5.T15),105 - 103,-2,No,1,0.0403,58,No,0,0,0,,Ben Simmons,,,0,0,,PHI,,,,,,,,,
457,1,9,656,21800970,457-21800970,21800970-58-9,BULLS Timeout: Regular (Full 5 Short 0),,,00:58,4,,105 - 103,-2,No,1,0.0403,58,No,1,1,0,,,,,0,0,,,,,,,,,,,
458,78,1,657,21800970,458-21800970,21800970-46-1,LaVine 7' Floating Jump Shot (37 PTS),Zach LaVine,CHI,00:46,4,,105 - 105,0,No,1,0.0319,46,No,0,0,0,Jump Shot,Zach LaVine,Jump Shot,,2,2,,CHI,7,,,,,,,,
459,5,2,658,21800970,459-21800970,21800970-34-2,,Tobias Harris,PHI,00:34,4,MISS Harris 3' Layup,105 - 105,0,No,1,0.0236,34,No,0,0,0,,Tobias Harris,Layup,,0,0,,PHI,3,,,,,,,,
460,0,4,660,21800970,460-21800970,21800970-31-4,Dunn REBOUND (Off:1 Def:4),Kris Dunn,CHI,00:31,4,,105 - 105,0,No,1,0.0215,31,No,0,0,0,,Kris Dunn,,,0,0,,CHI,,,,,,,,,
461,2,6,661,21800970,461-21800970,21800970-17-6,,Mike Scott,PHI,00:17,4,Scott S.FOUL (P4.PN) (C.Kirkland),105 - 105,0,No,1,0.0118,17,No,0,0,0,,Mike Scott,,,0,0,,PHI,,,,,,,,,
462,11,3,663,21800970,462-21800970,21800970-17-3,MISS Lopez Free Throw 1 of 2,Robin Lopez,CHI,00:17,4,,105 - 105,0,No,1,0.0118,17,No,0,0,0,,Robin Lopez,Free Throw,,0,0,,CHI,19,,,,,,,,
463,1,4,664,21800970,463-21800970,21800970-17-4,BULLS Rebound,,,00:17,4,,105 - 105,0,No,1,0.0118,17,No,0,0,0,,,,,0,0,,,,,,,,,,,
464,12,3,665,21800970,464-21800970,21800970-17-3,Lopez Free Throw 2 of 2 (19 PTS),Robin Lopez,CHI,00:17,4,,105 - 106,1,No,1,0.0118,17,No,0,0,0,,Robin Lopez,Free Throw,,1,1,,CHI,19,,,,,,,,
465,1,9,666,21800970,465-21800970,21800970-17-9,,,,00:17,4,76ers Timeout: Regular (Reg.6 Short 0),105 - 106,1,No,1,0.0118,17,No,1,0,1,,,,,0,0,,,,,,,,,,,
466,0,8,667,21800970,466-21800970,21800970-17-8,SUB: Selden FOR Lopez,Robin Lopez,CHI,00:17,4,,105 - 106,1,No,1,0.0118,17,No,0,0,0,,Robin Lopez,,,0,0,,CHI,,,,,,,,,
467,1,6,669,21800970,467-21800970,21800970-4-6,LaVine P.FOUL (P1.PN) (J.DeRosa),Zach LaVine,CHI,00:04,4,,105 - 106,1,No,1,0.0028,4,No,0,0,0,,Zach LaVine,,,0,0,,CHI,,,,,,,,,
468,11,3,671,21800970,468-21800970,21800970-4-3,,Jimmy Butler,PHI,00:04,4,Butler Free Throw 1 of 2 (21 PTS),106 - 106,0,No,1,0.0028,4,No,0,0,0,Free Throw,Jimmy Butler,Free Throw,,-1,#VALUE!,,PHI,19,,,,,,,,
469,12,3,672,21800970,469-21800970,21800970-4-3,,Jimmy Butler,PHI,00:04,4,Butler Free Throw 2 of 2 (22 PTS),107 - 106,-1,No,1,0.0028,4,No,0,0,0,,Jimmy Butler,Free Throw,,-1,-1,,PHI,19,,,,,,,,
470,1,9,673,21800970,470-21800970,21800970-4-9,BULLS Timeout: Regular (Full 6 Short 0),,,00:04,4,,107 - 106,-1,No,1,0.0028,4,No,1,1,0,,,,,0,0,,,,,,,,,,,
471,0,8,674,21800970,471-21800970,21800970-4-8,SUB: Lopez FOR Selden,Wayne Selden,CHI,00:04,4,,107 - 106,-1,No,1,0.0028,4,No,0,0,0,,Wayne Selden,,,0,0,,CHI,,,,,,,,,
472,0,8,675,21800970,472-21800970,21800970-4-8,,JJ Redick,PHI,00:04,4,SUB: Ennis III FOR Redick,107 - 106,-1,No,1,0.0028,4,No,0,0,0,,JJ Redick,,,0,0,,PHI,,,,,,,,,
473,6,1,678,21800970,473-21800970,21800970-1-1,LaVine 2' Driving Layup (39 PTS) (Lopez 3 AST),Zach LaVine,CHI,00:01,4,,107 - 108,1,No,1,0.0007,1,No,0,0,0,Layup,Zach LaVine,Layup,,2,2,,CHI,2,,,,,,,,
474,2,6,680,21800970,474-21800970,21800970-1-6,,Mike Scott,PHI,00:01,4,Scott S.FOUL (P5.PN) (C.Kirkland),107 - 108,1,No,1,0.0007,1,No,0,0,0,,Mike Scott,,,0,0,,PHI,,,,,,,,,
475,10,3,682,21800970,475-21800970,21800970-1-3,MISS LaVine Free Throw 1 of 1,Zach LaVine,CHI,00:01,4,,107 - 108,1,No,1,0.0007,1,No,0,0,0,,Zach LaVine,Free Throw,,0,0,,CHI,19,,,,,,,,
476,0,4,683,21800970,476-21800970,21800970-0-4,,Jimmy Butler,PHI,00:00,4,Butler REBOUND (Off:1 Def:2),107 - 108,1,No,1,0,0,No,0,0,0,,Jimmy Butler,,,0,0,,PHI,,,,,,,,,
477,1,9,684,21800970,477-21800970,21800970-0-9,,,,00:00,4,76ers Timeout: Regular (Reg.7 Short 0),107 - 108,1,No,1,0,0,No,1,0,1,,,,,0,0,,,,,,,,,,,
478,0,8,685,21800970,478-21800970,21800970-0-8,,James Ennis III,PHI,00:00,4,SUB: Redick FOR Ennis III,107 - 108,1,No,1,0,0,No,0,0,0,,James Ennis III,,,0,0,,PHI,,,,,,,,,
479,0,8,690,21800970,479-21800970,21800970-0-8,SUB: Selden FOR Porter Jr.,Otto Porter Jr.,CHI,00:00,4,,107 - 108,1,No,1,0,0,No,0,0,0,,Otto Porter Jr.,,,0,0,,CHI,,,,,,,,,
480,1,18,689,21800970,480-21800970,21800970-0-18,,,,00:00,4,,107 - 108,1,No,1,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
